TweetID	Annotation
479465343564271617	No
479465915512143874	No
479471927057080321	No
479473530547875840	Yes
479475039264186369	Yes
479492939953885185	No
479496370831642624	Yes
479496829550460928	No
479496951797260288	No
479500235132395520	No
479514282422730752	No
479516129904578560	No
479524797043310592	Yes
479530146982932480	No
479532424078958592	No
479721130224140288	No
479808792092106752	No
479826315005001728	No
479828188520910848	No
479831635349602304	No
479838503996362752	Yes
479852204040278017	No
479854037638983681	Yes
479859527118893057	No
479860260308414465	No
479864541950799873	No
479865606347714560	No
479870228101218304	No
479883016651538433	Yes
479884799469826049	Yes
479924889281777664	No
479929619273879553	Yes
479956940491980800	No
480146791577313281	Yes
480172616733687808	No
480193328500056066	No
480196852076134400	No
480209386162253826	Yes
480212799491035137	No
480231321189367809	No
480252765785300992	No
480264037536907264	Yes
480292502826536960	Yes
480299924202848257	Yes
480407360377479168	No
480446280188305408	No
480498553492881408	No
480547753487900672	Yes
480558598393966593	No
480565400082841600	Yes
480591348639084545	No
480599435723149312	No
480600884909711360	No
480617620123566081	No
480647928785031171	No
480680653155864576	Yes
480773593413222400	No
480783530335940608	No
480876452418973697	No
480900445452664832	Yes
480911518700011520	Yes
480922175948353536	No
480937122237394944	No
480939415913508864	Yes
480947458181050368	No
480947479404630016	No
480952220020523008	No
480956755703111680	Yes
480959131054919681	No
480971093109260288	No
480974381858836480	Yes
480981458476347392	No
480985863933800448	No
480989420548395008	No
481008708697075712	No
481018926092910592	No
481038775590461440	No
481092455316471809	No
481112673522679809	Yes
481115526396010496	No
481150474813714433	No
481176687455911937	Yes
481241491491520512	No
481245427618955264	No
481264180012777472	Yes
481275971060768768	Yes
481293647774625792	No
481297638097047552	No
481348118261149696	No
481348712350760960	Yes
481353483585847296	Yes
481377614360096769	No
481408191839109120	No
481411739347877888	No
481430596896702464	No
481466764862029824	Yes
481529265482002432	No
481531818622324737	Yes
481542323957170176	Yes
481571572369469440	No
481581661490909184	No
481606531428151297	No
481636594261049344	Yes
481644951311503360	Yes
481690296695406592	Yes
481690356946186242	No
481690688720211969	No
481692103261450240	No
481693618072080384	No
481699763364978689	No
481702750552879104	Yes
481703274710462465	Yes
481705117386043392	No
481711126355668993	Yes
481715886416355328	Yes
481716461006622720	No
481760891646377984	No
481820530430205954	Yes
481840368866951168	No
481894852724932608	Yes
482006971202031616	Yes
482007148583731201	No
482008794097283073	Yes
482014575886610433	No
482018156618477569	No
482025602254655488	No
482026737530720256	No
482029068586872833	No
482029634750775296	No
482047338299400192	No
482051440626925569	Yes
482065020943998976	No
482069648788045824	No
482079047443578881	Yes
482097390908764160	No
482100986312269825	Yes
482108837994848256	Yes
482114735765487616	No
482124083031977984	No
482136834907308033	No
482157241072910336	No
482163461082734592	No
482165079312306176	Yes
482186762798641153	No
482224568380039169	Yes
482228500536233984	No
482261649634496513	No
482265149420871680	No
482284112997130240	No
482367150904975360	Yes
482369649536147456	Yes
482371129923735552	Yes
482381293942882305	No
482386534230790144	No
482402010235297792	Yes
482402577720823808	No
482413786876608512	No
482430331081867265	No
482442079650320384	No
482457538881798144	Yes
482462983629459457	No
482482065946836992	Yes
482485458774265856	No
482524623062310912	Yes
482534883529465856	Yes
482538920790327298	Yes
482550067887628290	No
482551191931326464	No
482593803270770689	Yes
482703062146875392	Yes
482718156973408256	No
482721228067995648	No
482728673473466368	No
482732217266098176	No
482739359536275456	No
482755999066230784	Yes
482763904771055616	No
482777655365087232	No
482803236664258560	No
482813316520103936	Yes
482838693062144000	Yes
482844885507010561	No
482879877024972800	Yes
482892019761958912	Yes
482907231202312192	No
482911928474279936	No
482944052753891328	No
483075734613655552	Yes
483076415932223489	Yes
483090893553938432	Yes
483096933276598272	Yes
483108240402546688	No
483114790261641216	Yes
483115460213211137	Yes
483136023069618176	No
483166465789407232	Yes
483169084427599872	No
483181710117314560	Yes
483223964437598209	No
483250471088316416	No
483276491317182465	No
483290365110538240	No
483323390736879616	No
483370585913688064	No
483435047786414080	Yes
483445718913269761	No
483449894112215040	Yes
483455547652726784	No
483467517088645120	No
483470522299076609	No
483470930807881728	No
483477451415109634	Yes
483477723776430080	No
483480705616203777	No
483482957588725760	No
483483412825923584	No
483495349626351617	Yes
483508871655206912	No
483513207248547840	No
483513951721111552	No
483527648895705088	Yes
483528911377031169	No
483600101412057088	Yes
483612665705947136	No
483616861251055616	Yes
483617463037624321	No
483620639807643648	No
483629955314487296	No
483645619601289216	No
483664591851757568	No
483677983601741824	No
483680009102827520	Yes
483730050643017728	No
483737540533297152	No
483748103594315777	Yes
483756713003065344	No
483764567596883969	No
483772551479296001	No
483794837498761216	No
483800896728350720	No
483813783685435393	Yes
483815698209447936	Yes
483818204775866368	No
483837766812188672	Yes
483838608164810752	Yes
483840973131087872	No
483865490557657088	Yes
483867804169285633	Yes
483882258701352960	No
483889934588059649	No
483907559959445504	Yes
483912434873143298	No
483914563163660289	No
483935280614096898	No
483942770076549120	Yes
483943776985952256	No
484006002597965825	No
484018742863466496	No
484061628124889088	No
484071383547539456	No
484101015256727552	No
484104356707729408	Yes
484123816008765440	Yes
484125186640576512	No
484156199504343041	Yes
484157962923945985	No
484180823927971840	No
484181755499261952	No
484197999569293312	Yes
484202621289234433	No
484215395566362624	No
484219967013789696	Yes
484225830738882560	Yes
484225885957292032	No
484231169165111296	No
484236831160954883	No
484252017221566464	No
484275921809965056	Yes
484295698062802945	Yes
484393483101167616	Yes
484393634188374016	No
484450058473992192	No
484489657019682816	No
484522698387619841	No
484544063907971073	Yes
484551916966662144	Yes
484560878143279104	No
484597562973126656	Yes
484601803594416129	No
484611510774145024	Yes
484627078776516608	Yes
484639458013102081	No
484655653005172736	Yes
484662003269525504	No
484662291775094784	No
484712299265921025	No
484727854869929985	Yes
484756683659292672	No
484792780963594240	Yes
484883453251289088	No
484904080385396736	No
484904770306859008	Yes
484908150609686528	Yes
484908506567692289	No
484910121185595392	No
484910159773188097	Yes
484924901313478656	No
484926521941831681	No
484928650228543488	Yes
484952740649766912	No
484953197874655232	No
484962621201068032	No
484970330709315584	No
485015730677481472	No
485074536866410496	No
485141730132779008	Yes
485199772748222468	No
485209703862267904	No
485250811778183171	No
485252921656102912	Yes
485259815711551488	No
485272473462517760	No
485276873744977920	No
485278447443640320	Yes
485284612428402688	No
485288427328253952	No
485301493327613953	No
485328203758596096	Yes
485346127953555456	No
485362354285056000	No
485369767125979136	No
485396567130525696	No
485408067144912898	No
485444481731145729	No
485471917776699393	No
485506957026295808	Yes
485557976036835328	No
485561870745481217	No
485605246442295296	No
485610480036110336	Yes
485631215471300608	Yes
485646983026057218	No
485654196914380801	No
485668254459781122	Yes
485670438555512832	No
485670506062811137	No
485672908597886976	No
485675797215465472	No
485683969535774720	Yes
485684599670833154	No
485705992748154880	Yes
485715312608681985	Yes
485753622945214466	Yes
485758850377977856	No
485771709664862208	No
485795602429530112	No
485861167974604800	No
485869679886749696	No
485894638050373634	No
485918482152714240	Yes
485951919039729664	No
485973496808624130	No
486001415655944193	Yes
486002699272343554	Yes
486002946480410626	No
486011047405318145	No
486012243222360065	No
486030108067500032	No
486031873450078210	No
486038657816477696	Yes
486039899078791168	Yes
486041962076991488	Yes
486043145499459584	Yes
486050668310839296	No
486058403731898368	Yes
486068228654129152	Yes
486090648554971136	No
486128364000772097	No
486139426355953664	Yes
486170710529019904	No
486198104870236160	No
486269645759188992	No
486317139414888450	No
486330692184576000	Yes
486333418943168514	Yes
486336095509295104	Yes
486337160166277120	No
486338071328489473	Yes
486346649724145664	Yes
486348957866401793	No
486350731273076736	Yes
486355028001566721	No
486355841235161088	Yes
486358347739062272	No
486367239919390720	Yes
486376220058083328	No
486377062752481281	No
486377214720872448	No
486380257507688448	Yes
486381198751834112	No
486382229493260288	No
486388305311719425	Yes
486394440404058112	No
486405346085187584	No
486406502572228608	Yes
486413825164705792	Yes
486416140906688512	Yes
486417065226412033	No
486419084863479809	No
486432984237875200	No
486450953772871680	Yes
486454312886091777	Yes
486501944123330562	No
486521616394772480	Yes
486521734841921537	Yes
486541424436203520	No
486542914223616000	Yes
486560106264264704	No
486606775089520640	No
486608642481729536	No
486662754556579840	No
486711492562006017	No
486716201762963456	Yes
486722478090100736	No
486722640347148288	No
486727031325868033	No
486748794399121408	No
486749984604184576	No
486751431051853824	Yes
486759136026050560	No
486793756746600448	No
486798513649373184	Yes
486841143569571840	No
486911212332924930	Yes
486929695343382528	No
486988930684706817	Yes
487058510501261313	No
487060759672000512	Yes
487072269685256195	Yes
487078099834523648	No
487080829735419904	Yes
487087341396561921	Yes
487089374379515904	Yes
487092791655538688	Yes
487099479695163392	Yes
487107883645943810	Yes
487112052989636608	Yes
487116084596600832	No
487118341803212800	Yes
487123832281767938	Yes
487127319732305920	No
487133558675210240	Yes
487143512157462528	No
487157193116880896	No
487189921006751744	No
487206206851657728	No
487208548179664896	Yes
487333753874702337	No
487337120378277888	No
487409480133386240	No
487412452511219712	No
487424676302311425	No
487445292950642688	No
487452056697860097	Yes
487458976271855616	No
487462815163486208	No
487474857571909632	Yes
487478196661542912	No
487479460963549184	No
487481550355693568	Yes
487501690799534080	No
487511517336576000	Yes
487518749587566592	No
487525792394399744	No
487549636027359232	No
487566975623643136	No
487585880224178176	No
487592459258851328	No
487605024319488000	No
487629152489447424	No
487629808092737537	No
487672566463860736	Yes
487707655670996992	No
487798094982295552	Yes
487808937438478337	No
487833386019323904	No
487840818514784256	No
487843390176784384	Yes
487846143653470208	Yes
487848672206413824	Yes
487852609038864384	Yes
487853070769217537	No
487854046427250688	Yes
487860474122223616	Yes
487866763120353280	No
487868700888793088	No
487883832562315264	Yes
487941555752558592	No
487947017063522304	No
487984467714113536	No
487992850593099776	No
487997945824813056	No
488005755593695233	Yes
488026248665255936	Yes
488027114327658497	Yes
488040589514903553	No
488059236929536000	Yes
488100915010760704	No
488144753486094336	Yes
488164869816844289	Yes
488174505362092033	No
488210443174170624	No
488213527664926720	No
488216755479666689	No
488233238381350914	Yes
488236869188997120	No
488238591131144194	No
488285996031561730	Yes
488292437182275587	Yes
488296012264402945	No
488307431584567296	No
488307945130582016	Yes
488339921816784896	No
488390273064796160	No
488426517857579009	No
488488665576796160	Yes
488508595407814658	No
488520082512171009	Yes
488523270329995264	No
488527696549273601	No
488532875617116160	No
488534769295446016	No
488537451129217025	No
488537492518223872	Yes
488543598011355137	Yes
488550196402335744	No
488555705268723712	No
488559709821992961	Yes
488562071982714880	Yes
488563784965832706	No
488564222335258624	Yes
488581061471793152	Yes
488608841089552386	No
488664181080477696	Yes
488680366564077571	Yes
488688571956854784	No
488690676784058369	No
488869769043402754	No
488901737441271808	No
488905127885946882	No
488909423877054464	Yes
488915640460521472	No
488916398685425664	No
488918147765129216	Yes
488924922438103040	Yes
488925907738820609	No
488926857782259712	No
488935568084975617	No
488943435676545027	No
488947822692020226	No
488969406324936705	Yes
488976417640943617	No
489045922869805057	No
489048085281001472	No
489052614558900224	Yes
489075430436003841	Yes
489091437607141376	Yes
489094076051226624	Yes
489108909345349632	No
489135570942042114	Yes
489218396714586113	No
489231100409962496	Yes
489233497681186816	Yes
489237757416714241	No
489242122277892096	No
489244186395566080	No
489249277793693696	Yes
489251716466884608	Yes
489258558479822848	Yes
489262029736140800	No
489268472485257217	No
489268914207985665	No
489270584044707840	No
489272198725529600	Yes
489292069634965505	No
489295231792472064	No
489297978260082688	No
489301432143581184	Yes
489303264878665728	Yes
489306632774361089	Yes
489322775211810816	No
489333593966010368	No
489338257336201216	No
489341305261010944	Yes
489347589905473537	No
489353769075761152	Yes
489369635347648512	No
489397904893693952	No
489442899176988672	Yes
489495494012723200	Yes
489545519979823104	No
489563234651746306	No
489577911523893248	No
489585858857541632	No
489590154818891776	Yes
489598489098452992	No
489599521651847170	Yes
489600560812019712	No
489621991507255296	No
489625380127399936	No
489626263305592832	Yes
489631014310785026	No
489631590428184576	No
489636156494340096	No
489637361656299520	Yes
489653357263323136	Yes
489666722132008960	No
489669297170841600	No
489672303060328448	Yes
489679605964369920	No
489683254341955584	No
489693782816743424	No
489706419898159104	No
489711455059861504	Yes
489756405063110656	No
489769395707592704	No
489771799891038208	Yes
489817525786791936	No
489831090719162369	No
489833766932594688	Yes
489837804138938368	Yes
489929148937146368	No
489977173353050112	Yes
489981432010670080	No
489987806731567106	Yes
489993941421260801	Yes
490004437264773120	Yes
490008405206392833	No
490017973424230400	No
490023375629082624	No
490031691784675329	Yes
490032935165128707	No
490049643699400705	Yes
490060488454471680	No
490068718991319041	No
490068733843742720	No
490093792028938240	Yes
490120451763740673	Yes
490214773070761985	No
490233192197402624	Yes
490275340875358208	No
490283431008681986	No
490296841301655552	No
490304570111713280	Yes
490307300100304896	Yes
490344440410951680	No
490365609960427521	Yes
490369286578270210	No
490408029905371136	No
490408978422050816	No
490409776489046016	No
490414564765220864	No
490443004390285312	Yes
490443083784671232	Yes
490508359938764800	No
490514441486614529	Yes
490536576460816384	Yes
490548383208071168	No
490598752579624960	No
490626751408533504	No
490662575903092738	No
490670646033416193	No
490674174931640320	Yes
490685614912962562	Yes
490718790049861632	Yes
490721393323950080	No
490721489185177601	No
490721510705754112	Yes
490727281992548355	No
490750359107686400	No
490752077916684288	Yes
490767157773365248	Yes
490771063366619137	Yes
490776393311985664	Yes
490780259860488192	No
490784665586769921	No
490800213888487425	Yes
490812100130791424	No
490813236707463171	Yes
490901474591768576	No
490910353078091776	Yes
490920229917052929	Yes
490955094578712576	No
490970534293696513	Yes
491001379964456960	No
491037744466890754	No
491050625912676352	No
491052176530100225	Yes
491059337243029504	Yes
491063600572690432	Yes
491067238188072960	No
491074555428220928	No
491075832756973569	No
491082334444060672	No
491117046143275008	Yes
491121511105720320	No
491134794567528448	No
491144304656535552	No
491167946895798272	Yes
491244964727492609	Yes
491302165856546816	No
491318753205182465	Yes
491340949759328256	No
491361709979107328	Yes
491382046753697792	No
491403629375815680	No
491411146042523648	Yes
491413246490861568	No
491416418957918208	No
491423896315232257	No
491428432916410368	Yes
491429732685053954	No
491433522632990721	Yes
491439970934992896	No
491447687586144257	Yes
491452049926922240	No
491460112838443008	Yes
491464691232018432	No
491465419388375042	No
491469869615833088	No
491476159671332864	No
491476833720729600	No
491511502411546624	Yes
491512830844100608	Yes
491539161988345856	No
491549790878973952	Yes
491552231246667778	No
491572424542941184	Yes
491575929538224128	Yes
491595050699087872	Yes
491822991370510336	Yes
491828369667784704	Yes
491832528857464833	No
491842304974401536	No
491904881943265281	No
491932814346973184	Yes
491970192193638401	No
491989651834433537	Yes
492018552195403776	No
492028580323676160	No
492066124402397184	No
492099087672418304	Yes
492100701766836224	Yes
492122948694978560	No
492127008252379136	No
492127214582779906	Yes
492139263178194945	Yes
492169302108168192	No
492171029867810816	Yes
492174748907229184	No
492177644671479810	No
492185696094797824	No
492187189887782913	Yes
492189991745761280	No
492190798037794818	No
492198458443722752	No
492214452511453184	Yes
492232358704066560	Yes
492235146616004609	No
492242548648206336	Yes
492245538700787712	Yes
492249877837905920	Yes
492260031660711937	Yes
492268568570912768	No
492293412251389953	Yes
492319902779187202	Yes
492371631848034304	Yes
492399785396039680	No
492449917622059009	No
492457265811972097	Yes
492475690059857920	Yes
492490961167978497	No
492491578842546176	Yes
492495417838292992	No
492506418788847617	No
492509797304922112	Yes
492520171941023745	Yes
492524274494603264	No
492532179570655232	No
492537457003335680	Yes
492544782556610561	No
492560635721310208	Yes
492562754150998017	No
492573959683334144	Yes
492584789493686272	No
492591878533947392	Yes
492597486700089344	No
492604387299459072	Yes
492622759680147456	Yes
492673400234455041	Yes
492699346383564800	Yes
492715874516615168	No
492717337607290880	No
492790095691665410	Yes
492802915120472066	Yes
492840440283299842	No
492851597014499328	No
492864062489776128	No
492872983577640960	No
492877551342080002	Yes
492895121059241985	Yes
492898938140098560	Yes
492900315759652864	No
492901213852028928	No
492911349333512192	No
492921745506979840	No
492933608475078657	Yes
492935016628760578	No
492959663915159552	No
492985045842264064	Yes
492986549382836225	Yes
492986832490360832	Yes
492987620041818112	Yes
492998987067457536	No
493001794729943040	Yes
493010139407196160	No
493039795484893184	No
493044455830593536	Yes
493055968369205249	Yes
493069202635247616	Yes
493075879602311171	No
493121519313506304	No
493199220523171840	No
493231914073858048	Yes
493233088101883904	No
493247789539663872	No
493251407668326400	Yes
493253426730774528	No
493281735400910849	Yes
493282756919439360	No
493284149411975168	Yes
493295428247760896	Yes
493316067817959424	No
493335281974530049	No
493338802811723776	No
493360879182680065	Yes
493372795376922625	Yes
493416974001520642	Yes
493417790830047232	No
493457704023633920	No
493466002672599040	No
493503978790219776	No
493562220585160704	No
493566438964080640	No
493568933065015299	No
493588416731549698	No
493591893473636352	No
493596682530344960	Yes
493599061883113472	No
493600313090134017	No
493600404932816899	No
493602755781484548	Yes
493606983191126016	No
493608212856205312	No
493609711988514817	No
493620826164322306	Yes
493630528004702209	Yes
493630643642052608	No
493631720730554369	Yes
493632246880821248	Yes
493633799842844672	No
493635658087292928	Yes
493640073766662146	No
493655931469561856	No
493656981191004161	Yes
493659592287846400	No
493668235477536768	Yes
493671367607193600	No
493671424460984321	No
493681754700390402	Yes
493691879649599488	No
493715090374279169	Yes
493721810462969856	No
493722223471902721	Yes
493725963247558659	No
493737424779247616	No
493747292168400896	No
493788683812618240	No
493799657927999489	No
493827354524151808	Yes
493869305268686848	No
493882831739703297	No
493921220354932736	No
493926106248908804	No
493926568134475776	No
493929000663011328	Yes
493932165453717506	Yes
493944523211300866	Yes
493956227584372738	No
493966766414901249	Yes
493967637471170560	Yes
493967731910144000	Yes
493977211779575808	No
493982539325779969	No
493983459988103169	Yes
493997957738274816	No
493998176521560064	Yes
494000538220888065	Yes
494018982824132610	Yes
494020153617559553	No
494021815354671104	Yes
494033840168398848	Yes
494034577258594304	No
494036165658308613	No
494050901104267264	Yes
494059710627463168	Yes
494082082390679552	Yes
494085553260724225	Yes
494093596380106752	Yes
494093656077262848	No
494106744118054912	Yes
494110251067510785	Yes
494117894947479552	Yes
494145899375783938	Yes
501473235096317952	No
501486457065054209	Yes
501531698308591616	No
501555096132812800	Yes
501557058333065216	Yes
501569582243381248	No
501576246296596481	No
501584765951438848	Yes
501589848650952704	Yes
501609154658983936	Yes
501634444818935808	No
501647367930929152	No
501656986824749057	Yes
501680540081455105	Yes
501696907228360704	No
501720808947863552	No
501732744271888387	Yes
501753979333001216	Yes
501762850755739648	Yes
501788635138912256	No
501854784702267392	No
501877125683904512	No
501913918801858560	Yes
501917271548116992	Yes
501918978189438976	Yes
501928282833825792	No
501937104025186304	No
501937286284460032	No
501958271633072128	No
501963576509476864	Yes
501965090606698496	Yes
501972104745877504	Yes
501973395815542784	Yes
501979037167001601	No
501981360035098625	No
501983183928569856	No
501995816643743744	Yes
501998140774699008	Yes
501999038464798720	No
502002632094126080	No
502019462141599744	No
502021220481900544	No
502071502355697664	No
502071530923515905	Yes
502083628134719489	Yes
502089545970905088	No
502129608654069760	Yes
502153462088761344	Yes
502165633107525634	No
502194885534183425	Yes
502205400645521409	Yes
502205706338975745	Yes
502268043062693888	Yes
502279261634723840	No
502284886016008192	No
502287175715545088	No
502292310475157504	No
502295541037137920	No
502301560202743808	No
502308711357231104	No
502311034385096704	Yes
502315090167595008	Yes
502316818673827840	No
502316916703514624	No
502317261890134016	No
502330798952153088	Yes
502361310508904448	Yes
502365453549715456	No
502367675361017857	No
502370223170019328	Yes
502379932996349953	Yes
502385201876836352	Yes
502389020807016448	Yes
502444549730734080	No
502461430315352064	Yes
502463091003912193	Yes
502464621954236416	Yes
502507590773780480	No
502528441133309955	No
502540072064143365	Yes
502630302607749120	No
502631518528090113	Yes
502633560092987393	Yes
502658288971153408	No
502661451794747392	No
502666998095282177	Yes
502670770527830016	Yes
502671369478623232	No
502680805068386304	Yes
502686357257744385	No
502698390027636736	No
502706106674987008	No
502708903420125184	Yes
502746048658280448	No
502746893810925568	Yes
502757837077221377	No
502764076708421632	No
502785967401754624	No
502790285777469440	Yes
502803355350351872	No
502818070147399680	Yes
502895584014258176	Yes
502909599016427520	Yes
502915267375013890	No
502924654218989575	Yes
502964597012582400	Yes
502987487078522880	Yes
503001683069534208	No
503016106471469056	Yes
503041377597669377	No
503045304703152128	Yes
503058443042029568	No
503065663879909376	No
503082612089315329	No
503113226687901696	Yes
503154536983564288	No
503229696243675136	No
503233398262235136	Yes
503251998167560192	No
503326910798385153	Yes
503346773298249729	No
503373216489156609	No
503417374411096065	Yes
503440026571530240	No
503445257468788738	Yes
503449895856918529	Yes
503489776737988608	No
503511789909200896	Yes
503543246610386944	No
503645911185367040	Yes
503677485771276289	No
503724712112193537	Yes
503724750305513472	No
503745311173795840	No
503749208491712512	No
503762294493708288	Yes
503762526925238272	No
503765547608457217	No
503766957452062720	No
503767525851922432	No
503773538222759936	Yes
503776351527383040	No
503780509726814208	Yes
503781770811035648	Yes
503784405752889344	No
503789515714985984	No
503790572554174464	Yes
503813646904856576	No
503819684844957696	No
503820864840663041	No
503827506588561408	No
503829822922313728	Yes
503865638176440320	Yes
503890576643588098	Yes
503905651299745793	Yes
503906190414200833	Yes
503950763341938688	Yes
503968653583609857	No
503989673405206528	Yes
504059241196707841	No
504084276057747456	No
504089194428649472	No
504091905165389825	No
504099073730019328	Yes
504103494899740672	No
504105818208235522	Yes
504107254719971328	No
504111534411628544	Yes
504117805503877120	No
504123132635267072	Yes
504124116568666113	Yes
504130694784638977	Yes
504143185304883200	Yes
504152843130249216	No
504158124547538944	No
504164738071531520	No
504178412668583936	No
504187453289148416	No
504212474812723200	No
504218044827443200	No
504227857271627776	Yes
504245998734942208	No
504262351340568578	No
504303708117950466	No
504322619626098688	No
504345269224615937	Yes
504392536006598657	No
504403470296698881	No
504408118378258432	Yes
504413338043183104	No
504428952413564929	No
504435659625746432	No
504437071923388416	Yes
504439821927198721	No
504443796688760834	No
504447786809819136	No
504448768520245248	Yes
504448916754923520	No
504451898054049793	Yes
504452000172756994	Yes
504457258399694848	No
504460945645928448	No
504464847351087104	No
504473547256119296	Yes
504478445993463809	Yes
504479151680937984	No
504487261686497280	No
504487925284089856	No
504499388803469312	No
504501176193548288	Yes
504503276168286209	Yes
504510807812485121	No
504516416327155712	Yes
504528180401938432	Yes
504529752280268801	Yes
504575524715659264	Yes
504593921872101376	No
504625405484339200	Yes
504628835682643968	Yes
504649377680728065	Yes
504699835145285632	No
504714821053734912	No
504727498375331840	No
504728197829632001	No
504742401790201856	No
504758953960816640	No
504764899059589120	No
504792049221394432	No
504818825846460416	Yes
504824777237090304	No
504845276176461825	No
504848141494267904	No
504859026971459584	No
504861996408651776	Yes
504871129278709760	Yes
504874834258833408	No
504886201325604864	No
504899186160984064	Yes
504905333093830656	Yes
504967740617412608	Yes
505008293270781952	No
505076737504333825	No
505127052261859329	Yes
505170864405762048	No
505171834913193984	Yes
505182505541320704	No
505186536695275520	Yes
505189035719938048	Yes
505190326948995072	Yes
505190660778242048	No
505192895628857347	Yes
505206320304123904	Yes
505209922816983040	No
505229043336499200	Yes
505231082309296128	Yes
505231679430987776	Yes
505239430962356224	Yes
505261546248077313	No
505295858795958273	No
505301270996209665	Yes
505302971630903297	Yes
505533712394895360	No
505542301083783169	No
505556034438828032	Yes
505559578784698368	Yes
505573094808096768	No
505589300818624512	No
505594984943603712	No
505599314748788736	Yes
505615936469344256	Yes
505629517004963840	Yes
505642730274697216	Yes
505694751207993344	Yes
505700107342581761	Yes
505750530497724417	No
505759848454057984	No
505766436175097856	No
505882336920358912	Yes
505887075644997632	No
505906680224182273	Yes
505925266716520448	No
505929683318235136	No
505933162175037440	No
505952847461380096	No
505961263747579904	Yes
505962248310104064	No
505968725615714304	No
505974874687672320	No
505976659250405377	No
505976781841915904	No
505982506303094784	Yes
505982847090688000	No
505984322252197889	No
505994042472034305	No
506000328735850496	Yes
506055247362392064	No
506100390971318273	No
506103795139760128	Yes
506106277349818368	No
506143028256317440	No
506155320708956160	No
506254979003596800	No
506258328302125057	No
506260072339869696	No
506266449657069568	No
506269452737208321	No
506283963267440641	Yes
506299241799884800	Yes
506301514194100225	Yes
506304006587576321	Yes
506308341841530880	Yes
506316845238870016	Yes
506318764174893056	No
506322297494728704	No
506322664496332800	Yes
506329272051834880	No
506331756836839424	Yes
506346508938395648	No
506351166276378624	No
506402347078397953	No
506457069047001088	Yes
506551647359995904	No
506552651283464193	Yes
506567545529569280	No
506610440538165249	No
506611499029524481	No
506618701249282048	No
506625460856692737	Yes
506636350083563520	No
506639838507175937	Yes
506640000067182593	Yes
506641341775085568	Yes
506653841530839041	Yes
506660643400077312	No
506666328527085568	No
506669322756829184	No
506670541101862912	Yes
506670703224320001	Yes
506671546229063680	Yes
506680356830195712	Yes
506681710885744640	Yes
506719879018606592	Yes
506749073689288704	Yes
506753661528444928	No
506763332922384384	Yes
506771861896585217	Yes
506812215232847872	Yes
506814297289142272	Yes
506819603758993408	Yes
506854376397213696	No
506909457205690369	No
506919110442090496	No
506945245465280512	No
506955281545560064	Yes
506966317103345664	Yes
506969654787469312	Yes
506973020465156096	Yes
506977183790014464	No
506990929174360064	No
506994707755712512	Yes
507002493340237824	No
507003967210287105	Yes
507004573001994240	No
507005468234231809	No
507010469044158464	No
507014164678602752	Yes
507015199568584704	No
507017511515082753	No
507022637781254144	No
507025475873816576	Yes
507026733334142976	No
507028235734253568	Yes
507035967367032832	No
507036846392492032	Yes
507039163825541120	Yes
507040440458039297	Yes
507041217222176768	No
507043103707234304	Yes
507048017724465152	Yes
507048939887935488	No
507053126520963072	Yes
507064225961754627	No
507074007548846080	Yes
507077121312043008	Yes
507091673634332672	No
507122402904772609	Yes
507142906021298176	Yes
507157628179333120	Yes
507180447168606209	No
507216379553275906	Yes
507230823389884418	No
507267447448412160	Yes
507306401715073025	Yes
507325854322802688	Yes
507333490279727104	Yes
507338596471549953	No
507346657949011968	Yes
507347539583328256	Yes
507360490947739648	Yes
507362450636025856	Yes
507364623860125697	Yes
507365015490686976	Yes
507370314066432000	No
507373763164639233	Yes
507385106739515392	No
507386537852809216	Yes
507392455147532288	Yes
507392649540960256	Yes
507397665416437760	Yes
507401512260075520	No
507404824170618880	Yes
507443319740579840	No
507490103133216768	Yes
507537078788173824	No
507539617042939904	Yes
507542820027375616	Yes
507590511423533059	No
507652475898585088	Yes
507699365860081664	No
507717844864614401	No
507718243818414081	Yes
507718868740345856	No
507720369588170752	No
507724782243418112	No
507732311929282560	No
507732531144179713	Yes
507733995921342464	Yes
507744159189303296	Yes
507747600779317249	Yes
507758018524872704	Yes
507764001472659457	No
507784828440178688	No
507785566750920704	No
507793086089420800	No
507802115868094464	Yes
507805996723339264	No
507812963416166400	Yes
507833389303345153	Yes
507837673495879681	Yes
507853078964764672	Yes
507864806494568448	Yes
507878691444359168	Yes
507902298765668352	Yes
507905232509337600	No
507916220365279232	No
507916425978462208	Yes
507918538934202370	Yes
507938049020276736	Yes
507941212444053504	Yes
507996282049548288	Yes
508060881666973696	No
508066706053693440	Yes
508074293507665920	No
508075609894162432	Yes
508076424641929216	No
508101539794546689	Yes
508109333893484545	No
508115828407951360	No
508120520379084801	No
508120745893822464	Yes
508127048268017664	No
508128783317340160	No
508230538214535168	No
508250739622543360	Yes
508285072584495104	No
508453525844942848	No
508454312859938816	Yes
508468581794086912	Yes
508474835123834880	Yes
508474876919705600	No
508690943940116480	Yes
508731058222026752	No
508784396153790464	Yes
508793119383748610	Yes
508799574677270528	No
508805316700815361	Yes
508808561212661760	No
508809575307677696	Yes
508815763235680256	Yes
508826488674983936	Yes
508828533729546241	Yes
508828838382821376	No
508829354550640640	Yes
508841162984407040	Yes
508842490963955712	Yes
508844731208855552	No
508852101783748608	Yes
508855421516259328	Yes
508856829708075009	No
508871066471514112	Yes
508878846385721344	No
508881174903549952	No
508896364236136448	No
508943033426272256	No
