Tweet Id	Annotation
642005074915389440	No
637412927847428096	No
643851987784744960	No
649128934085410816	No
640501228158345216	No
643899413337931776	No
643622658035154944	No
642167023083081728	No
642959034035929088	Yes
643622771679870976	No
646203476150644736	No
643772691997134848	No
639508269057351680	No
639245110937567233	No
638975858947026944	No
644072719311462401	No
637735769117954048	Yes
647064704913944576	No
638093795834363904	Yes
641103274553118720	No
642536559074349057	No
637849665853980673	Yes
637448529108172801	No
646931570012504065	No
646192562881982464	No
644408636857446400	No
641381763047116805	No
641172422956290048	No
640993603742003204	Yes
639414864797134848	No
640635468749647872	No
641182781465305088	No
647223349421084672	No
643783265233567744	No
636930389634850816	No
640906596068007936	No
637989899254280192	No
636310018803929089	Yes
643886626549198848	No
638896808291241984	No
641011104643174400	No
640024880088412160	No
636281314681978885	No
639454295214067712	No
644865746917588992	No
638982178643251200	Yes
642167606074408960	No
637444491683622912	Yes
649318394458599424	Yes
645038792219447296	No
641759781770948608	Yes
641979289915801600	No
639587993720881153	Yes
640323877965537282	No
640962477832798208	No
647253467535441920	No
639305542825996288	No
641028065326460930	No
643382423179366400	No
645753855347593216	Yes
643940807892930560	Yes
639947113372127236	Yes
641061479203123200	Yes
643965386069835776	No
642758399499857920	Yes
643303461136666624	No
642846812391370752	No
639285563179167745	Yes
643638960288342016	No
639654417747193856	No
636328199413215232	Yes
643998299951726592	No
643983086162739200	Yes
642457432791236608	No
642459899415281664	No
646148060062416896	No
644561977096994820	No
644487297514082304	Yes
644987352469803008	Yes
642074238258511872	No
638748739147055105	No
640953833322086400	No
640629670967439360	No
638885836818415616	No
641450110774194180	No
638462598057459712	No
643236648784785411	Yes
641014030912503808	No
643430840702246912	No
644548475762290688	Yes
642537096654233600	No
644128457228726272	No
643940901593616388	No
637711534429478913	Yes
643646909635276800	No
640786083966353408	No
648928954993217537	Yes
639892457577160705	No
638554916387053569	No
643908721299615748	No
638591674827059206	No
640860678895595520	No
645398950552272896	No
638620394669277184	No
641946682008203264	No
641777624302383104	No
643250146096971776	Yes
640693330611843072	Yes
637076245914583040	No
640876306742165505	No
637971382639398912	Yes
637802682061709312	Yes
639252297566961664	Yes
639029029564215296	Yes
643993689447079936	No
641764998339952640	No
641323992062795776	Yes
636932819504140289	No
645918370072797185	Yes
642695605433835520	No
636631562897985540	No
647981279279906816	No
636287174741135361	No
638479666701955073	No
638786006611791872	No
646317199913820160	No
640949463008325633	No
638913002159390720	No
642490756293373952	No
637596860862070785	Yes
649025218137227264	No
648887070623145988	No
637375794839425028	No
643479301631922176	No
636164566561521664	No
642237026390142976	No
649360607758585856	Yes
645777205708980224	No
645752640807280641	No
637255329005223936	Yes
643866063038488576	No
648986718100557825	No
643965579196518400	No
639449260824489984	No
641839044259811328	No
639600647772352513	No
639690967222587392	Yes
641313972214460417	No
644313385492983808	No
638234175645028353	Yes
643581768168112128	No
641740480292720640	No
645017735265714176	No
642111747554324480	Yes
640313295291949056	Yes
638457992468271104	No
644310712878239744	No
638717112211644416	No
641644755814891520	No
641128679817351168	No
638012223797899269	No
639700388979961857	No
639561857615941632	No
643616120306536448	Yes
642026906410287105	No
635993379092873216	Yes
640159322895437824	No
643923821188132864	No
638824469629308928	No
639192495285489664	No
639100892042670082	No
639164429872066560	No
638918254128439296	No
639329938923851777	Yes
638517205848559616	Yes
643531991665786880	No
644607980072112128	No
643938108350726144	No
639319332808364033	Yes
647138119540703232	No
645269983807733760	No
639972723603582976	No
643502104968077312	No
638180997775925248	No
638987858565443584	Yes
643966745045143552	No
641640920685920256	Yes
646890794448588801	No
646974489452937216	No
639747496827334657	No
639062290889752580	No
635946189943382017	No
642164374786953216	No
639618321420189696	No
639702679917232128	No
642320642474270720	No
640240818553507840	No
646744454347522048	No
643888766042669057	No
639786892557467648	No
643604649099046912	No
643757022614286336	No
639808099763642372	Yes
639269890373853184	No
647453998442782720	No
640588989263515648	No
638908987895848960	No
640492183217246208	No
640890464019869697	No
637973605440188418	No
641300838346915840	Yes
641013067673829376	No
639646340193067008	No
644035811315449856	No
640284267713560578	No
639291077590126592	No
642502165295030272	No
642167060244463616	No
639903201307815937	No
641460401012645889	No
638869353845391360	No
643569525296762880	No
640980325649248256	No
642676326944509952	No
643915425001177088	No
643626189727240192	No
646148545733496832	No
641233398288285696	No
641610790777266176	No
643272504488804352	Yes
636607492664000512	Yes
644335854564048896	No
638485930651856897	No
640763976779894785	No
639883028504936448	No
643608352732352512	No
639182920104603648	No
643958265068564480	No
643614633278894080	No
639277254829309952	No
643938346067095552	No
638893942105370624	Yes
644310124081754112	No
648224626749927425	No
644309032212103168	No
642165753605693440	No
639457794232487937	No
639646367187660800	No
640587944344989696	No
643797278730399744	No
635846378300817408	No
644666810764103680	No
639319039844687872	Yes
640876729985277953	No
641162398989049856	No
641968693795287040	Yes
643957136083410944	No
638485805997158400	No
642128832430870528	No
639894623876476928	Yes
639608928456720385	No
643573484262559745	No
643984786072182784	No
639436678818566144	No
648900172135702528	No
641858922815594496	No
644002822015610880	No
639255617673150464	No
642757517928464384	Yes
639872338679476229	Yes
639431603857551361	No
639236504661983233	No
641799327279661056	Yes
646095943377514497	Yes
642471581231521792	Yes
640349537249333249	No
638437161516331008	No
640646886500794368	No
639878023160954880	No
641288451086794753	No
639537823729745921	No
648366807703752704	Yes
640620192012345345	Yes
637653126477053952	Yes
641798886210727936	No
637115988069056512	Yes
641697084261933056	Yes
641361826538635265	No
639297543244005376	No
636676611899789313	No
646213984127848449	No
638583753745371136	No
639051616419627009	No
648970111425118209	No
637053645868154880	Yes
635857484897501184	Yes
642415739731841025	Yes
641369056835014656	No
641321270236303360	No
639662535495450624	No
639674654697779201	Yes
636434621077450754	Yes
639313534799757312	Yes
642099333031030784	No
640625517985665024	No
644519621266178048	No
639278165878112256	No
644407632569237504	No
643578241509257216	No
645533721001594880	No
648121343955877888	Yes
636606712875732992	No
644128883269369856	Yes
639854654197624832	No
639239172713238528	No
638459029417648129	No
640167997437423617	No
639927960019976192	No
637932007234904064	No
644386952654008320	Yes
642561234999472128	No
638788007743631362	No
643539368037236737	No
642761636932112384	No
639233383487291392	Yes
642077494217207808	No
644258444854329345	Yes
642278015670554625	No
643428031604899840	No
641368859300208641	Yes
640278204960370688	No
639469311850074112	No
641434908385234945	Yes
645683836915875840	No
642416520358928384	No
638545614624571392	No
642026606924595200	No
638616523653824512	No
644798832144961536	Yes
641123722875678720	No
646551971424505856	No
640178679268704256	Yes
641143377774407680	No
646280204504076288	Yes
644063461878702080	No
641259755835670528	No
648968521834086400	No
641263031901626368	No
639253794459680772	No
642601828811538434	No
640902393119375360	No
639870999408824320	Yes
642841915692556288	No
641320101908774912	No
636394440328790016	No
642446674137378820	No
644307391815639040	No
636471831994699776	Yes
639399036651487232	No
641853197708042240	No
642140771412541441	No
643292390346764288	No
638034358415294464	No
648148919508172800	Yes
639390835675635713	No
643455060912021505	No
642732134281662464	No
639562024989491200	No
641282451730395136	No
644017195538759681	No
636238547079446528	No
644131753410605056	No
637808501943894017	Yes
640886403224596480	No
641833320578445312	No
645582331215020033	No
641630898757214208	Yes
644312564428500992	No
645792879789613056	Yes
640243916239826944	No
637461958308958208	No
641014146914344960	No
646683858696466432	No
638826718178873344	No
643918099058683913	No
644309450048819204	No
639264063176986624	No
641908830876663808	No
639593612016115712	No
638532471907221504	No
636733869245472768	Yes
648329346021748736	No
638824565288767488	Yes
636616714449350656	Yes
639797861157244928	No
638904725052751872	No
644662077043396608	Yes
645456206203645952	No
641957576783990785	No
641054610938064896	No
643966486478909440	No
643947086078062592	No
647915878579851264	Yes
645244674031030277	Yes
638765124732497920	No
637435167078924288	No
642130891427463168	No
639703823733272577	No
645970092291919872	No
638414539692773376	No
639279160138039296	No
638525829576790016	Yes
639684601544183808	No
643771249756246016	Yes
643936606383116288	No
644309881516720128	No
642155513677910016	No
639312621787676672	Yes
639379830438522880	No
637457031285358592	Yes
648643663447261184	Yes
641089607652642816	No
643481074799128577	No
637115923405664256	No
636624608892813312	No
643863024038756352	No
638979146786320384	Yes
640300821733748737	No
641096149156409344	Yes
648349261361491968	Yes
642009303121969152	No
642344558626476032	No
644656928258326528	Yes
640810676890505216	No
639383478556098560	No
649332492852334592	Yes
641804070408196096	No
640938091738451968	No
645744449377705984	No
638797532026568706	No
640109945460031489	No
636896197651918848	No
641451845832065024	No
643897831066083328	No
644806697282760704	No
643949198564573184	No
636466858548334592	Yes
645768919857278980	No
648515550734360576	No
645652912811712512	No
644309799283265537	No
636907215551533058	Yes
647110713387839488	No
640253137924825088	No
642284260016173056	No
643803904942153728	No
643631260401823744	No
641319683447197696	No
643266090404081665	No
643957786775195648	Yes
641050078287826944	Yes
641419864633118720	No
639173403337842688	No
641062913587998720	No
638154191287001088	Yes
638502696979447808	Yes
639329776394633216	No
641696383548788736	No
640932426194264064	No
643989957468524544	Yes
643975596687671296	No
643756899276562432	No
637871778778451968	No
639627915274113028	No
637811051443064833	Yes
643868139978158080	No
643531115576360961	No
641839777474412544	No
637941399267098626	Yes
643641278370963456	No
644655881003663360	No
642693894409449472	No
645207251993632768	Yes
647590856451559424	Yes
647541107593736193	No
644781747738161152	No
647759909044527105	No
645360512490958848	No
639535556704137216	No
639719515215937536	No
637067822322069504	No
642590171582480384	No
639461380039380993	No
639492301585145856	No
645086784574095364	No
640355243541196801	No
646093192652288000	No
637853443109990400	No
639012622470287360	No
639658140070379520	No
642565335648858113	No
639465225201127424	Yes
641010839873527808	No
643298765865136128	No
639802953684152320	No
644621989618012160	No
643937622486740992	No
640883432919199744	No
636594664020312064	Yes
641666203954450432	No
643466998081585152	No
649307349224587264	No
643836249954881536	No
637858747394555906	No
642151929250844672	Yes
643258697477660672	No
643541897361915904	No
635987271943110656	Yes
640056626318217216	No
640938765234622465	No
640163360114241536	No
638475948103348224	No
639046925715529728	Yes
637108559876984832	No
643518090442076164	No
639836302456717313	No
638841646751318016	No
643561073514295296	No
643468913100091392	No
641319258048319488	No
645062291550040064	Yes
638696187457986560	No
638083421978402816	No
638961071676522496	No
646318039110053888	No
639674770225688576	No
639623966391431168	No
638658023301455872	Yes
640208067058102272	Yes
644309427680505860	No
639632151781117952	Yes
644155902380126208	No
644667075638616064	No
642114511319769088	No
640903590622724096	No
636512492101963776	No
639531017364197376	No
637535899950039040	No
639865434817331200	No
638572617188769792	No
638741010512670721	No
641800725094375425	No
643573715184148480	No
643607722504650752	No
639249287184932864	No
647374289038012416	No
638567305677537280	Yes
639999909035421696	No
642121449763790853	No
638943474134458368	Yes
639236439285194752	No
642244876101414913	No
639801153966899200	No
648306039662600192	No
639836721689923584	No
638452957172903936	Yes
638978537257586688	No
642497841332551680	No
641472901221257216	No
641443180123156480	Yes
638686015692107776	No
640031346165809152	No
637451942545915905	No
640968968757485568	No
643945694311677952	No
641276409218904064	No
637806388413120512	Yes
649030283723976704	No
639249117491949568	Yes
639277585654902784	Yes
640906062523076608	No
642510358381395968	No
639900540286169088	No
642736916207562754	No
644036220130066432	No
637462986001510401	No
643897863852949508	No
640957430499819520	Yes
643652274351247360	No
647728099086454784	Yes
643635748772511744	No
642716672432963584	No
637064352458145792	Yes
642434686178996226	No
646235133821906944	Yes
648605038626127872	Yes
638462605523329024	No
647035692359524352	Yes
638357415315001344	No
637316258569056257	No
644341538156363776	No
645063644829646848	Yes
644314042186596352	No
636428193704972288	No
640010588656013312	No
646908328434601984	No
643522005539663872	No
637746220761378816	Yes
642134068780474368	No
643243095421808641	No
643975727394648064	No
641404957820887041	No
639954158120906752	No
641046886971904000	No
641669476480622592	No
643566469075345409	No
643710602339291136	No
637726485822902272	Yes
646621401059880960	No
639883887359983616	Yes
644517292265476096	No
645616290770628608	No
647229649160957953	Yes
639256580672892932	Yes
645337342820118528	No
638291831453708288	No
640773589348806656	No
643904141778120705	No
639768489683779584	No
639655442998661120	No
644019034657157120	Yes
647175724651012096	No
645824735352328192	Yes
642256603991769088	No
645048413445320704	No
641442629666914304	No
642110036966141952	No
644033495497617408	No
641392290389360641	No
639179713852870660	Yes
648602607666139137	No
638098909844406272	No
643362811968684032	No
641076634733309952	No
638732389422776320	Yes
643240048318509056	No
641974526511837184	Yes
642820911759011840	No
635720955600367616	No
644311401788502018	No
639067053555609600	No
636302425175953408	Yes
643919984620650496	No
643939442844135424	Yes
639671654772183040	No
639531639584911360	No
647050241686958082	No
637680528158683137	No
643815055172087808	Yes
641648454767349760	No
637487103849332736	No
646316064113074176	No
641673706083749890	No
641359872555028480	No
641806861671473152	No
640273707622121472	No
642422054596251648	No
648499159826350082	No
642365859567005696	No
640684819475644416	No
641122523665592320	No
647360866321481728	Yes
639089423427080193	No
636374604735451137	Yes
642496322440925185	No
639242021635497984	No
641755296654733312	Yes
637798979640561664	Yes
643941346542161920	No
639228346421878784	No
644667820308086784	No
643877372366749696	No
636373789668806656	Yes
649343418083053570	Yes
640150064325902336	Yes
641376709497847808	No
643359935116349441	No
643502645278281730	Yes
641337451290558464	No
643562824686440448	No
648011313860452352	No
641297615313862657	Yes
642576480585682945	No
641222228114309120	No
640732597790838787	No
640916937359290368	No
637091711529816064	No
638956985518452737	No
644403268269965313	No
637725623574757376	Yes
641274450692997120	No
640527716001824768	No
639911069616599041	No
636227422715813888	No
647584135830048768	Yes
644418153674489856	No
642848045344890880	No
640254472606892032	No
638584418085523456	Yes
639859923568844800	No
644945556859523073	No
641382286806659072	No
639298219470659584	No
641650815380230144	No
638517182675202048	No
638440514304520196	No
645441916075573249	No
643922930494275585	Yes
639372760368570368	No
639062285814632448	No
636415763205648384	No
639861710141001728	No
645232370895818752	No
642178288916541440	No
647767145498198020	No
638221308862595072	No
643958637065576448	No
640197744271855616	No
642149550841556996	No
643553831482081280	No
641645814297853952	No
638420881421770753	No
637726123573379072	No
644400070264156160	No
639136830819028992	Yes
638852806946983936	No
639229557615280130	No
639179974163984384	Yes
641801214104088576	No
641937479281475584	No
643715348370317312	No
647348545411018753	No
640192884948406273	No
641638854529695744	No
646314410198171654	No
640934748672667648	No
637158882645708800	Yes
640800042991771650	No
639900358559563776	No
643266498333646848	No
638939398722203648	Yes
637638743579455488	No
639835570743586816	No
639516043367575552	No
642471371956723712	No
640573410830090240	No
646441489116102656	No
641124571333173248	No
649210315478048768	No
643541962755325952	No
638795439580540928	Yes
639267971408379904	No
639446127566286848	Yes
639908845805010944	No
637163090220576768	No
640215003266740225	No
641103447593349120	Yes
639252715554533376	Yes
644656709286268928	No
637600726596784128	Yes
641415469409419265	Yes
637796433479925761	No
643848473553563648	No
639883592567402496	No
640374059587518465	No
646064794429091840	No
639390844601147392	No
637037383184093184	Yes
644762547854307328	No
641004396801863680	No
640367051207409664	No
641193506464243712	No
638604531769602048	No
643625669755338752	No
641767386211876864	No
639631579342598144	No
645411115640295424	Yes
638743827768066049	No
638215376426262529	Yes
644004282119888896	Yes
638706602334416897	No
638791791697874944	Yes
644033724292681728	No
639893184303263745	No
641353597624565760	No
639494947482157057	No
644004909390561281	No
642571388843261952	No
637882180572614656	No
641827627720904705	No
643922480428511232	No
639169992517402624	Yes
641705417609977856	No
639569540053991424	No
640436450975215616	No
640851172518162432	No
636214893759238145	No
643995458960883712	No
644750151119187968	No
643852477759156224	No
638850293166383104	No
641175691401297921	No
639242398334324736	No
639581268464668672	Yes
636288850088689664	Yes
648726108796420096	No
636578309992792064	No
637806739841241089	No
638628880849330176	No
648241038788722688	Yes
643602054150234113	Yes
637671655184072704	No
639455095130730497	No
640976968511541249	No
641000919858049024	Yes
647600666450391040	No
637105385502056448	Yes
641005290561794048	No
648272030488379392	No
639667439727349760	No
639870937249091584	No
641990155600052224	No
645776593076400128	No
638993001147158528	Yes
638809647814680576	No
642670235179450368	Yes
648143930656169984	No
641815304234930176	No
636788940498989057	Yes
641025912964841473	No
639832609590235136	No
640280213398515712	No
647994918846115842	Yes
640392517028937728	No
636528728487628800	No
643801366272479236	No
644053410761715712	No
640364085360623616	Yes
639862295544336385	No
637399925161127936	Yes
643247797144125440	No
644841743553298432	No
648652263825604608	No
640584542936432641	No
639453659965751297	No
639441352946778112	No
639272107462029313	No
640563244814303232	No
645557003088080896	Yes
636438493288247296	Yes
643774594424438784	Yes
642152426913579008	No
636915395593662464	No
642127594880524288	Yes
640414646638280704	No
641327798339129346	Yes
646317438703943680	No
642059424534818816	No
638752396513026048	No
643345632598491136	Yes
638513544787591168	No
641262612857098240	No
639311065894002688	No
643526620616228864	No
644313079333781505	No
639475204880666624	No
638465620481146880	No
641397912627449856	Yes
642533560436588544	No
642593849659912192	No
641463093566943232	Yes
640733998256271360	No
640919072750858240	No
640778846665617408	No
635702030619832320	No
641639455720271872	No
640168893693214720	Yes
639503960580165632	No
638523160023818240	Yes
639704292740349952	Yes
643258109117485057	No
642121494684798976	No
644607944944943104	No
646008940816285697	Yes
641157832646131713	No
640626145591824384	No
640768522893660160	No
636215867164987393	No
643767893084123136	Yes
638509606847815680	No
642224842809339904	No
641466257846308864	Yes
646057762066182145	Yes
638396884755746816	No
642222305293176832	No
640455467399905280	No
639618037709164544	Yes
636250639627091968	No
641304978871611392	No
646667762295787520	Yes
643651669754929152	No
642012780149796864	No
641426116750606336	No
642826027127934976	No
643859721242415106	No
643938168836743168	No
641320586141155328	No
642550308288249857	Yes
640726869185183748	No
640872482648498176	No
645374290867580928	No
638904555791642625	No
644399166484017152	No
641349785895628800	No
639307505886171136	No
647567400653553664	No
639713514752348160	No
638439593940004865	No
637116009028169728	No
643994512512020480	No
644311462882746368	No
643694207589224448	Yes
648331037114802176	No
648184326912389124	Yes
638467025602506752	No
641974305652408320	No
639586850697428993	No
648432451027628032	No
640729111141457920	No
646168356362412032	Yes
648525926448234496	No
639249017831034880	No
640640922657517568	No
642028119923261440	Yes
640948551921504256	No
637590653728194561	Yes
639296399734013952	No
643581626979643392	No
643901770897444865	No
639251104396505088	No
643751104950497280	No
643977587962699777	No
644007118157119488	No
638192758944043013	No
637515537174523905	Yes
641339319655919617	No
646123561233612800	No
636729349387980801	No
638993141027069952	Yes
639700247875182592	No
639981408736284672	No
646032582711242752	No
639958495228526592	No
644399811534258177	No
637111651569762304	Yes
642773841668886528	No
637913791808692226	No
649063573591732226	No
640775587145998336	Yes
641428998921318401	No
641232509762695169	No
640672221061644289	No
639659095352475648	No
639093169741807616	Yes
637345646471593984	No
639443289112903680	No
641396612200198145	No
642067381817356289	No
642589853662580740	No
645435189733269504	No
640596374342516736	No
637687720538718208	Yes
642222919020625920	No
640763238217551872	No
640837551083941888	Yes
643628060483432448	No
637635024171364352	Yes
640737537854537728	No
644308829748924417	No
639257331050643456	Yes
641644122030391296	No
639542606410739712	No
638038604804157440	No
640939831502082048	No
643827847166066688	No
643974121894772737	No
645751317898600448	No
639629403589332992	No
639992259207757825	No
645606056148779008	No
639209673762017280	No
639469805347713024	No
643454144590839808	No
640288514467307520	Yes
637722789684887552	No
640369192303104000	No
643584284003991552	No
642072352336052224	No
641098277430161408	No
644221616935825409	No
647455327978258432	No
643647359965114368	No
637703159872360448	Yes
646498009832800256	No
644141496208375808	No
638807378763362304	No
638522935838281728	No
639886970177589248	No
638756901921140737	No
644310099914280960	No
638174221252849664	No
643937648164278272	No
642215715647283200	No
646871908928081920	No
641408904576917505	Yes
641322093741740032	No
646817055602290688	No
646645446400577537	Yes
636314406511468544	Yes
638886359789342720	No
641338796701650945	Yes
642094084660830208	No
640881796297695232	No
638697913653137408	Yes
644279393439748097	No
646101283993096192	Yes
644334979745456128	No
639791086597091330	No
636264466720550913	Yes
639811847856656385	No
638755247481995264	No
639994083033792512	No
641355723146825728	Yes
636641129354629124	Yes
640485362108776448	No
641324592871641088	No
639836388523819008	No
643551384911015936	No
639175298903339008	Yes
638722865794256896	No
637670589256331264	No
643764897814200321	No
646274707638087681	Yes
636775398639071232	Yes
641047153796845568	No
639175917185708032	Yes
640709657061924864	No
640060985638719488	No
639599568997490688	No
643245920100974592	No
643924594127175681	No
641813699351543808	No
646974602019774464	No
639365900005539840	No
640365290002481152	No
644713172604207105	No
639299288376430592	No
643719379960508417	No
639067001101623296	Yes
641445274649387008	Yes
638758142969516032	No
643735560805330944	No
640538010094690304	No
644602510808887296	No
646695401551175680	No
641825930592276480	Yes
643510764825911297	No
640800353781334016	No
642137560274202624	Yes
640402645992148992	No
646204385203060737	No
636519460858392576	Yes
638935882959945728	Yes
638567345321934848	No
642452082725785600	Yes
647092462561927168	No
643926554553225216	No
647134421955543041	No
643636600795217920	No
640667137959268354	No
640372921010098176	No
640581063228583936	No
648729719400218624	No
638965175115194368	No
643981908372656128	No
641827915852816384	No
642039547954659330	No
640972412419481600	No
636773975792574464	No
639224525901553664	No
644310280311336960	No
648563993838272513	No
639647281948454912	No
642166546001960960	No
648145549762408448	No
641303260079390721	Yes
640934855547596800	No
637500292276219904	Yes
642717567950434304	No
641302605197524993	No
643521815961292800	No
638689987442155520	Yes
640600521842249729	No
641398070328954880	Yes
638892576200855552	Yes
643359240636252160	No
639722524587134976	No
644265396594442240	No
646468463293276160	No
643915639304929280	No
643428628261392384	No
638975397359521792	No
648143283550572544	No
643852877933453318	No
639051036217446400	No
646980780753833984	No
637795998975168512	No
641086440559013889	No
640990855239725057	No
639924467049852928	No
638213500788015104	Yes
643794057999708162	No
638793826392514560	No
643404420995133440	No
644518124985937920	Yes
640367147869413376	No
639520041378160640	No
639304410812645378	No
636343866363355136	Yes
640531197790040064	No
638774907057344512	No
640990475856556032	No
640733807608356864	No
639607608496779264	No
640953488365621249	No
645224429635653632	No
639842611264647168	Yes
638877463041323008	Yes
636957058542227456	Yes
646171689470922752	Yes
639841395243507712	No
642561243534987265	No
639415730610565120	No
637480941523374080	Yes
639283981096210432	No
641417121994555392	No
643659500218552321	No
639234578302042112	Yes
641269348259069952	No
641255161562853376	Yes
639668137105879040	No
641195028593795073	No
638806093217570816	No
643997396460945408	No
636182430144176130	Yes
639467326304321536	No
647682805099433984	Yes
643966551994073089	Yes
636933552953815040	No
641435532614987777	Yes
643434259936583680	No
644309861606510593	No
641298751500496898	No
640296098280509440	Yes
638943060919906304	No
641489024696352768	Yes
636598568070086656	Yes
639592618121392129	No
648120112571121664	Yes
638433965435523073	No
647043923160920065	No
640918452882923521	No
641268828522061825	Yes
648630987136483328	No
641290964921749505	No
639685995718311936	No
643937185109045248	No
641033746406318080	No
641320672187260929	No
638695625643716608	No
644505585791188993	Yes
643892963366563840	No
645753148485816320	Yes
642189677621936128	No
635646799051661312	Yes
643623421155348480	No
639265716181594112	No
642430730602070016	No
643871537922199552	No
640378967317442560	No
639290163580022784	No
640048241682219008	No
639081398855319552	No
640332288379760640	Yes
649017285483454464	Yes
641922937692508160	No
644001004640342016	No
641626218303873024	Yes
641967894100856833	No
639272543434596352	No
641445486906449920	No
643260863487586304	No
644343213705203712	No
638306641708843008	Yes
643229404303241216	No
637328281537265664	No
636951044413485056	No
640880991263813637	No
639272157357457408	No
637877761953136640	Yes
639241304975785986	Yes
643937451132764160	No
642474259382562816	No
640319779765551104	No
635951310370570240	Yes
643300124802707456	No
643534434621386753	No
641993876102709248	Yes
644309735261478913	No
641330804174520320	Yes
637108861221122048	No
641414686957797376	No
640367187484504064	No
640323623488724992	No
639995313021841408	No
638929411635441664	Yes
642573235608023041	No
636165770607751168	Yes
641258585620660224	No
644678760155865088	No
637468698014412800	Yes
642719437821476864	Yes
639649775927754752	No
640931444957806592	No
648434388510728192	No
643861453498355712	Yes
642429046912065536	No
637045630729228288	Yes
640364801525346304	No
639944450651910144	No
641410223370964992	No
639651295440322560	No
641321134315700225	No
641819039749263363	Yes
640318379094446080	No
643612048903933952	No
636757148312182784	No
642822279769026560	No
639778512790904833	No
640172357408190464	Yes
638559700913639425	No
643515173114920960	No
648384712495357952	No
640706250552946690	Yes
644023196375609344	Yes
643413029963628544	No
638764787623596032	No
641469381197762560	Yes
641155212405788672	No
639281892831813632	No
643784088235732992	No
641457562483847168	No
643944066787483648	Yes
643774236243439617	No
638975217646219268	No
641972855287123968	Yes
639254144415592448	Yes
647138004385988608	No
641783041464119296	No
641064724273233921	No
648338117217259520	No
643623223561723904	No
641008537599123461	No
643647423869415424	No
639150621355044865	No
642572264693714944	Yes
642128465874026496	No
641843089141706752	No
639886521521336320	No
646921878502637568	No
638872092696440832	No
645958132020191232	Yes
636976592149868544	No
638773133458186244	No
646870398525530112	No
640725437266718720	Yes
640845762788761600	No
643830197561729024	No
648588446068510720	No
649217793238237184	No
639464572869476353	No
646979898234544128	No
640353087023091712	No
648654158308884480	No
641174216235163650	No
644007287380553728	No
641115565499658245	No
636241249377361920	No
638949704248635392	No
641235660720996353	No
640719447569891328	No
641030280879452160	No
645847235704389632	No
642316204099678210	No
640748227952644096	Yes
647574607621439488	Yes
638790976895647745	No
636384558074740736	Yes
644655430476660737	No
639648158985752576	No
643870077637554181	No
638108058477023232	No
644754497235873792	Yes
639389391438356482	Yes
639359356040015872	Yes
646814115248381952	No
640734936165576704	No
645616126601375744	No
638010223509250048	No
640570213809922048	No
640585610139422722	No
635615390824050688	No
638672149620764672	No
639533448512806912	Yes
641155464902934528	No
642208873382723585	No
642829292691263488	No
640057938900615168	Yes
642202027246817280	No
643649552541585408	No
642566675720761344	No
641453394281033728	No
645013711980068864	No
642107065201070080	No
635983453788356608	No
641250513187696640	No
641361309888475136	No
644679948352012288	Yes
643942425371803648	No
644061092222599169	Yes
641269494413959168	No
640188345776250880	No
640255551767769089	No
646603440093851648	No
644628204184039424	No
642166582622355456	No
639997515815780353	No
640732672285872128	No
643588961215098880	No
641442734994288641	No
644044347743191040	No
637139552226840576	No
649111621630042112	No
640308181839802368	No
642041293397364737	No
638915994518441984	No
641618174157418496	Yes
642067902494035968	Yes
643969831641808897	Yes
636751154618089472	No
641813417913782272	No
647226469488422912	No
643562182651723779	No
643914378190934018	No
644312608477048833	Yes
639954057373728768	No
644824195428392960	No
641360881125691392	No
636115819596935168	No
643536377808875523	No
642013774661177344	Yes
640241651043069952	Yes
645902703302848512	No
644897282609950720	No
640921987448197120	No
638796119510765573	No
638354493256544257	No
641165519891116032	No
636682887148888064	Yes
637300666902310912	Yes
639331849269964800	No
642495148102803456	No
642186201584287744	No
639064289609969665	Yes
643884099791249408	No
641434450497273856	Yes
637717758822739968	Yes
636007687759769601	Yes
639246571251597312	No
637996929662734337	Yes
647613388688723968	Yes
643935750216675328	No
640831763649044480	No
638429297519251456	No
641217073906106368	Yes
639126078683004928	Yes
640573770906865664	No
638611483811803136	Yes
639352114045517824	No
646866347280875520	No
641040810214092800	Yes
640752934184071168	No
637371723093045248	Yes
640972464617594880	No
640730955452416000	No
644311408637702148	No
643989111347392512	No
638749633460703235	Yes
637385586156937216	No
643829429970599936	No
644309838923759616	No
639307620923351040	No
637734454463606784	Yes
641959579442630656	No
639297120017584128	Yes
636199095955259392	Yes
641451189155037184	Yes
643224274627641344	No
640319916000854016	No
643517657883525120	No
643760875619393536	No
645738375870181376	No
646734894698139648	Yes
644934498723962881	Yes
643954632209891328	Yes
641982591990669312	Yes
639664323518963712	No
643905987620044800	No
638841352109846528	No
645753829300899840	No
644937627213373444	No
637456605794058240	No
638432143669096453	No
641848084268470272	No
639230514231009280	No
641354750236057602	No
639682390609100801	No
641416984656277504	No
635765558189817860	No
642542023833096192	No
639283351245885440	No
641094087937015808	Yes
643938958989090816	No
640042324404236288	No
644311410265034752	No
640893137637015554	No
641695402199265280	No
638396277399552000	No
643949527142133760	Yes
644273425196912641	Yes
640955913743040512	No
642197720183115776	No
637314952118804480	No
644295866547859456	Yes
640879578064535552	No
639502470004117504	Yes
643834495100186625	No
644259288257531905	Yes
645553049528696832	No
641592553167527937	No
641854691593338880	No
637139758842425344	No
641029574957101056	No
640257318446342144	No
636179906943172608	Yes
641079639708958720	No
638183477343420416	Yes
